skos_iris,labels
http://w3id.org/mlso/vocab/ml_algorithm/Adagrad,Adagrad
http://w3id.org/mlso/vocab/ml_algorithm/Adam,Adam
http://w3id.org/mlso/vocab/ml_algorithm/Advantage_Actor-Critic,Advantage Actor-Critic
http://w3id.org/mlso/vocab/ml_algorithm/AffinityPropagation,Affinity Propagation
http://w3id.org/mlso/vocab/ml_algorithm/Apriori-TID,Apriori-TID
http://w3id.org/mlso/vocab/ml_algorithm/Apriori_Hybrid,Apriori Hybrid
http://w3id.org/mlso/vocab/ml_algorithm/Autoencoder,Autoencoder
http://w3id.org/mlso/vocab/ml_algorithm/BIRCH,BIRCH
http://w3id.org/mlso/vocab/ml_algorithm/Back_Propagation,Back Propagation
http://w3id.org/mlso/vocab/ml_algorithm/Batch_Gradient_Descent,Batch Gradient Descent
http://w3id.org/mlso/vocab/ml_algorithm/Bayesian_Belief_Network,Bayesian Belief Network
http://w3id.org/mlso/vocab/ml_algorithm/Boosted_Regression_Tree,Boosted Regression Tree
http://w3id.org/mlso/vocab/ml_algorithm/C45,C4.5
http://w3id.org/mlso/vocab/ml_algorithm/C50,C5.0
http://w3id.org/mlso/vocab/ml_algorithm/CHAMELEON,CHAMELEON
http://w3id.org/mlso/vocab/ml_algorithm/CLARA,CLARA
http://w3id.org/mlso/vocab/ml_algorithm/CLARANS,CLARANS
http://w3id.org/mlso/vocab/ml_algorithm/CLIQUE,CLIQUE
http://w3id.org/mlso/vocab/ml_algorithm/CN2,CN2
http://w3id.org/mlso/vocab/ml_algorithm/CNN,Convolution Neural Network
http://w3id.org/mlso/vocab/ml_algorithm/CRUISE,Classification Rule with Unbiased Interaction Selection and Estimation
http://w3id.org/mlso/vocab/ml_algorithm/CTREE,Conditional Inference Trees
http://w3id.org/mlso/vocab/ml_algorithm/CURE,CURE
http://w3id.org/mlso/vocab/ml_algorithm/Canonical_Correlation_Analysis,Canonical Correlation Analysis
http://w3id.org/mlso/vocab/ml_algorithm/Capped_L1,Capped L1 Regularization
http://w3id.org/mlso/vocab/ml_algorithm/Chi-squared_Automatic_Interaction_Detection,Chi-squared Automatic Interaction Detection
http://w3id.org/mlso/vocab/ml_algorithm/Classification_and_Regression_Trees,Classification and Regression Trees
http://w3id.org/mlso/vocab/ml_algorithm/DBSCAN,DBSCAN
http://w3id.org/mlso/vocab/ml_algorithm/Data_Augmentation,Data Augmentation
http://w3id.org/mlso/vocab/ml_algorithm/Decision_Stump,Decision Stump
http://w3id.org/mlso/vocab/ml_algorithm/Deep_Recurrent_Q-Network,Deep Recurrent Q-Network
http://w3id.org/mlso/vocab/ml_algorithm/Deterministic_Policy_Gradients_Algorithm,Deterministic Policy Gradients Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/Double_and_Dueling_Deep_Q-Network,Double and Dueling Deep Q-Network
http://w3id.org/mlso/vocab/ml_algorithm/DropConnect,DropConnect
http://w3id.org/mlso/vocab/ml_algorithm/Dropout,Dropout
http://w3id.org/mlso/vocab/ml_algorithm/Dyna-Q,Dyna-Q
http://w3id.org/mlso/vocab/ml_algorithm/ECLAT,ECLAT
http://w3id.org/mlso/vocab/ml_algorithm/ExpectationMaximization,Expectation - Maximization
http://w3id.org/mlso/vocab/ml_algorithm/Extremely_Randomized_Trees,Extremely Randomized Trees
http://w3id.org/mlso/vocab/ml_algorithm/FOIL,FOIL
http://w3id.org/mlso/vocab/ml_algorithm/Factor_Analysis,Factor Analysis
http://w3id.org/mlso/vocab/ml_algorithm/Forest-augmented_Naive_Bayes,Forest-augmented Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/Forward_Propagation,Forward Propagation
http://w3id.org/mlso/vocab/ml_algorithm/Fp-Growth,Fp-Growth
http://w3id.org/mlso/vocab/ml_algorithm/Fractional_Pooling,Fractional Pooling
http://w3id.org/mlso/vocab/ml_algorithm/FuzzyC-Means,Fuzzy c-means
http://w3id.org/mlso/vocab/ml_algorithm/FuzzyK-Modes,Fuzzy k-modes
http://w3id.org/mlso/vocab/ml_algorithm/GAN,GAN
http://w3id.org/mlso/vocab/ml_algorithm/GAN,Generative Adversarial Network
http://w3id.org/mlso/vocab/ml_algorithm/GUIDE,Generalized Unbiased Interaction Detection and Estimation
http://w3id.org/mlso/vocab/ml_algorithm/Gaussian_Naive_Bayes,Gaussian Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/Gaussian_Regression,Gaussian Regression
http://w3id.org/mlso/vocab/ml_algorithm/Generalized_Minimax_Concave,Generalized Minimax Concave
http://w3id.org/mlso/vocab/ml_algorithm/Generative_Topographic_Mapping,Generative Topographic Mapping
http://w3id.org/mlso/vocab/ml_algorithm/Huber_Regression,Huber Regression
http://w3id.org/mlso/vocab/ml_algorithm/ICA,ICA
http://w3id.org/mlso/vocab/ml_algorithm/ICA,Independent Component Analysis
http://w3id.org/mlso/vocab/ml_algorithm/ID3,Iterative Dichotomiser 3
http://w3id.org/mlso/vocab/ml_algorithm/ISOMAP,ISOMAP
http://w3id.org/mlso/vocab/ml_algorithm/Importance_Weighted_Actor-Learner_Architecture,Importance Weighted Actor-Learner Architecture
http://w3id.org/mlso/vocab/ml_algorithm/Improved_Bagging_Algorithm,Improved Bagging Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/K-Dependence_Bayesian_Classifier,K-Dependence Bayesian Classifier
http://w3id.org/mlso/vocab/ml_algorithm/K-Medians,K-medians
http://w3id.org/mlso/vocab/ml_algorithm/KECA,Kernel Entropy Component Analysis
http://w3id.org/mlso/vocab/ml_algorithm/L-BFGS,L-BFGS
http://w3id.org/mlso/vocab/ml_algorithm/LDA,LDA
http://w3id.org/mlso/vocab/ml_algorithm/LDA,Linear Discriminant Analysis
http://w3id.org/mlso/vocab/ml_algorithm/LSTM,LSTM
http://w3id.org/mlso/vocab/ml_algorithm/LSTM,Long Short-Term Memory
http://w3id.org/mlso/vocab/ml_algorithm/Lazy_SVM_Classification,Lazy SVM Classification
http://w3id.org/mlso/vocab/ml_algorithm/Leaky_Capped_L1_Norm_Regularizer,Leaky Capped L1 Norm Regularizer
http://w3id.org/mlso/vocab/ml_algorithm/Levenberg-Marquardt,Levenberg-Marquardt
http://w3id.org/mlso/vocab/ml_algorithm/LightGBM,LightGBM
http://w3id.org/mlso/vocab/ml_algorithm/Local_Linear_Embedding,Local Linear Embedding
http://w3id.org/mlso/vocab/ml_algorithm/Locally_Preserved_Projection,Locally Preserved Projection
http://w3id.org/mlso/vocab/ml_algorithm/Locally_Weighted_Learning,Locally Weighted Learning
http://w3id.org/mlso/vocab/ml_algorithm/MARS,Multivariate Adaptive Regression Splines
http://w3id.org/mlso/vocab/ml_algorithm/MDA,Mixture Discriminant Analysis
http://w3id.org/mlso/vocab/ml_algorithm/MDS,Multidimensional Scaling
http://w3id.org/mlso/vocab/ml_algorithm/Maximum_Autocorrelation_Factors,Maximum Autocorrelation Factors
http://w3id.org/mlso/vocab/ml_algorithm/MeanShift,Mean-Shift
http://w3id.org/mlso/vocab/ml_algorithm/Mini-Batch_Gradient_Descent,Mini-Batch Gradient Descent
http://w3id.org/mlso/vocab/ml_algorithm/MiniBatchK-Means,Mini batch k-means
http://w3id.org/mlso/vocab/ml_algorithm/Minimax_Concave_Penalty,Minimax Concave Penalty
http://w3id.org/mlso/vocab/ml_algorithm/MinimumSpanningTree,Minimum spanning tree
http://w3id.org/mlso/vocab/ml_algorithm/Monte_Carlo_Policy_Evaluation,Monte Carlo Policy Evaluation
http://w3id.org/mlso/vocab/ml_algorithm/Multinomial_Naive_Bayes,Multinomial Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/NMF,Non-Negative Matrix Factorization
http://w3id.org/mlso/vocab/ml_algorithm/Nadam,Nadam
http://w3id.org/mlso/vocab/ml_algorithm/Neural_Network_Regression,Neural Network Regression
http://w3id.org/mlso/vocab/ml_algorithm/Normalized_Advantage_Function_Algorithm,Normalized Advantage Function Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/OPTICS,OPTICS
http://w3id.org/mlso/vocab/ml_algorithm/OPUS,OPUS
http://w3id.org/mlso/vocab/ml_algorithm/Ordinal_Regression,Ordinal Regression
http://w3id.org/mlso/vocab/ml_algorithm/Ordinary_Least_Squares,Ordinary Least Squares
http://w3id.org/mlso/vocab/ml_algorithm/PAM,PAM
http://w3id.org/mlso/vocab/ml_algorithm/PCR,Principal Component Regression
http://w3id.org/mlso/vocab/ml_algorithm/PEGASUS,PEGASUS
http://w3id.org/mlso/vocab/ml_algorithm/PLSDA,Partial Least Squares Discriminant Analvsis
http://w3id.org/mlso/vocab/ml_algorithm/PLSR,Partial Least Squares Regression
http://w3id.org/mlso/vocab/ml_algorithm/PPCA,Probabilistic Principal Component Analysis
http://w3id.org/mlso/vocab/ml_algorithm/Pareto_optimization,Pareto optimization
http://w3id.org/mlso/vocab/ml_algorithm/Particle_Swarm_optimization,Particle Swarm optimization
http://w3id.org/mlso/vocab/ml_algorithm/Perceptron,Perceptron
http://w3id.org/mlso/vocab/ml_algorithm/Polynomial_Regression,Polynomial Regression
http://w3id.org/mlso/vocab/ml_algorithm/Projection_Operation_Regularization,Projection Operation Regularization
http://w3id.org/mlso/vocab/ml_algorithm/Projection_Pursuit,Projection Pursuit
http://w3id.org/mlso/vocab/ml_algorithm/Q-Learning,Q-Learning
http://w3id.org/mlso/vocab/ml_algorithm/QDA,Quadratic Discriminant Analysis
http://w3id.org/mlso/vocab/ml_algorithm/QUEST,Quick Unbiased and Efficient Statistical Tree
http://w3id.org/mlso/vocab/ml_algorithm/Quantile_Regression,Quantile Regression
http://w3id.org/mlso/vocab/ml_algorithm/RANSAC_Regression,RANSAC Regression
http://w3id.org/mlso/vocab/ml_algorithm/RBFN,Radial Basis Function Network
http://w3id.org/mlso/vocab/ml_algorithm/REINFORCE,REINFORCE
http://w3id.org/mlso/vocab/ml_algorithm/RIPPER,RIPPER
http://w3id.org/mlso/vocab/ml_algorithm/RMSprop,RMSprop
http://w3id.org/mlso/vocab/ml_algorithm/ROCK,ROCK
http://w3id.org/mlso/vocab/ml_algorithm/Residual_Network,Residual Network
http://w3id.org/mlso/vocab/ml_algorithm/Rotation_Forest,Rotation Forest
http://w3id.org/mlso/vocab/ml_algorithm/RvNN,Recursive Neural Network
http://w3id.org/mlso/vocab/ml_algorithm/SETM,SETM
http://w3id.org/mlso/vocab/ml_algorithm/SVD,Singular Value Decomposition
http://w3id.org/mlso/vocab/ml_algorithm/Sammon_Mapping,Sammon Mapping
http://w3id.org/mlso/vocab/ml_algorithm/Selective_Naive_Bayes,Selective Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/Self-Organizing_Map,Self-Organizing Map
http://w3id.org/mlso/vocab/ml_algorithm/Semi-Naive_Bayes,Semi-Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/Sequential_Covering,Sequential Covering
http://w3id.org/mlso/vocab/ml_algorithm/Simulated_Annealing,Simulated Annealing
http://w3id.org/mlso/vocab/ml_algorithm/Slow_Feature_Analysis,Slow Feature Analysis
http://w3id.org/mlso/vocab/ml_algorithm/Smoothly_Clipped_Absolute_Deviation,Smoothly Clipped Absolute Deviation
http://w3id.org/mlso/vocab/ml_algorithm/Soft_Actor-Critic,Soft Actor-Critic
http://w3id.org/mlso/vocab/ml_algorithm/Sparse_PCA,Sparse Principal Component Analysis
http://w3id.org/mlso/vocab/ml_algorithm/SpectralClustering,Spectral Clustering
http://w3id.org/mlso/vocab/ml_algorithm/Stacking,Stacking
http://w3id.org/mlso/vocab/ml_algorithm/Stein_Variational_Policy_Gradient,Stein Variational Policy Gradient
http://w3id.org/mlso/vocab/ml_algorithm/Stohastic_Gradient_Descent_Momentum,Stohastic Gradient Descent Momentum
http://w3id.org/mlso/vocab/ml_algorithm/Support_Vector_Machine,Support Vector Machine
http://w3id.org/mlso/vocab/ml_algorithm/Temporal_Difference,Temporal Difference
http://w3id.org/mlso/vocab/ml_algorithm/Tertius_Apriori,Tertius Apriori
http://w3id.org/mlso/vocab/ml_algorithm/Theil-Sen_Regression,Theil-Sen Regression
http://w3id.org/mlso/vocab/ml_algorithm/Tree-Augmented_Naive_Bayes,Tree-Augmented Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/Trust_Region_Policy_Optimization,Trust Region Policy Optimization
http://w3id.org/mlso/vocab/ml_algorithm/XGBoost,XGBoost
http://w3id.org/mlso/vocab/ml_algorithm/Bagging,Bagging
http://w3id.org/mlso/vocab/ml_algorithm/Bayesian_Network,Bayesian Network
http://w3id.org/mlso/vocab/ml_algorithm/Bayesian_Regression,Bayesian Regression
http://w3id.org/mlso/vocab/ml_algorithm/Cubist,Cubist
http://w3id.org/mlso/vocab/ml_algorithm/Decision_Tree_Regression,Decision Tree Regression
http://w3id.org/mlso/vocab/ml_algorithm/Deep_SARSA,Deep SARSA
http://w3id.org/mlso/vocab/ml_algorithm/Elastic_Net_Regression,Elastic Net Regression
http://w3id.org/mlso/vocab/ml_algorithm/K-Means,K-means
http://w3id.org/mlso/vocab/ml_algorithm/K-Nearest_Neighbor,K-Nearest Neighbor
http://w3id.org/mlso/vocab/ml_algorithm/Kohonen_Self_Organizing_Neural_Network,Kohonen Self Organizing Neural Network
http://w3id.org/mlso/vocab/ml_algorithm/Lazy_Naive_Bayes,Lazy Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/Least_Angle_Regression,Least Angle Regression
http://w3id.org/mlso/vocab/ml_algorithm/M5,M5
http://w3id.org/mlso/vocab/ml_algorithm/Policy_Evaluation,Policy Evaluation
http://w3id.org/mlso/vocab/ml_algorithm/RNN,Recurrent Neural Network
http://w3id.org/mlso/vocab/ml_algorithm/Random_Forest,Random Forest
http://w3id.org/mlso/vocab/ml_algorithm/Ridge_Regression,Ridge Regression
http://w3id.org/mlso/vocab/ml_algorithm/SARSA,SARSA
http://w3id.org/mlso/vocab/ml_algorithm/Stohastic_Gradient_Descent,Stohastic Gradient Descent
http://w3id.org/mlso/vocab/ml_algorithm/Vector_Quantization,Vector Quantization
http://w3id.org/mlso/vocab/ml_algorithm/FuzzyClustering,Fuzzy Clustering
http://w3id.org/mlso/vocab/ml_algorithm/Gradient_Boosting_Machine,Gradient Boosting Machine
http://w3id.org/mlso/vocab/ml_algorithm/LASSO,Least Absolute Shrinkage and Selection Operator
http://w3id.org/mlso/vocab/ml_algorithm/One-Dependence_Bayesian_Estimator,One-Dependence Bayesian Estimator
http://w3id.org/mlso/vocab/ml_algorithm/PCA,PCA
http://w3id.org/mlso/vocab/ml_algorithm/PCA,Principal Component Analysis
http://w3id.org/mlso/vocab/ml_algorithm/Apriori,Apriori
http://w3id.org/mlso/vocab/ml_algorithm/Deep_Q-Network,Deep Q-Network
http://w3id.org/mlso/vocab/ml_algorithm/Manifold_Learning,Manifold Learning
http://w3id.org/mlso/vocab/ml_algorithm/Actor-Critic,Actor-Critic
http://w3id.org/mlso/vocab/ml_algorithm/AssociationRuleLearningAlgorithm,Association Rule Learning Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/HierarchicalClustering,Hierarchical Clustering
http://w3id.org/mlso/vocab/ml_algorithm/ArtificialNeuralNetwork,Artificial Neural Network Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/Bayesian,Bayesian Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/ClusteringAlgorithm,Clustering Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/Naive_Bayes,Naive Bayes
http://w3id.org/mlso/vocab/ml_algorithm/InstanceBasedAlgorithm,Instance Based Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/EnsembleAlgorithm,Ensemble Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/Neural_Network_Optimization,Neural Network Optimization
http://w3id.org/mlso/vocab/ml_algorithm/RuleBased,Rule Based Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/Gradient_Descent,Gradient Descent
http://w3id.org/mlso/vocab/ml_algorithm/DeepLearningAlgorithm,Deep Learning Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/PartitionalClustering,Partitional Clustering
http://w3id.org/mlso/vocab/ml_algorithm/ReinforcementLearningAlgorithm,Reinforcement Learning Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/DecisionTree,Decision Tree Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/RegularizationAlgorithm,Regularization Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/RegressionAlgorithm,Regression Algorithm
http://w3id.org/mlso/vocab/ml_algorithm/DimensionalityReductionAlgorithm,Dimensionality Reduction Algorithm
